LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
140000.0,2,2,1,55,0,0,0,0,0,0,121096.0,123064.0,126749.0,127244.0,129495.0,126663.0,4407.0,6100.0,4518.0,4694.0,4745.0,4876.0
120000.0,2,1,1,39,-1,-1,-1,-1,-1,0,497.0,0.0,1085.0,193.0,1549.0,1549.0,0.0,1085.0,193.0,1549.0,0.0,787.0
360000.0,2,3,1,52,0,0,0,0,0,-1,167370.0,183070.0,190369.0,185069.0,195069.0,27004.0,20000.0,16000.0,5000.0,20000.0,30000.0,10000.0
200000.0,2,5,1,57,-2,-2,-2,-2,-2,-2,0.0,1882.0,1312.0,0.0,0.0,0.0,1882.0,1325.0,0.0,0.0,0.0,0.0
140000.0,1,1,1,42,1,2,0,0,2,2,91296.0,88979.0,97448.0,105795.0,103988.0,110769.0,0.0,10000.0,10000.0,0.0,8500.0,4100.0
140000.0,1,2,1,55,1,2,2,2,2,2,86114.0,87896.0,89397.0,90514.0,91661.0,90100.0,4100.0,3800.0,3500.0,3500.0,0.0,6900.0
30000.0,2,3,2,57,-2,-2,-2,-2,-1,2,0.0,0.0,0.0,0.0,7092.0,6832.0,0.0,0.0,0.0,7092.0,0.0,0.0
10000.0,1,2,2,35,0,0,2,0,0,0,5236.0,7202.0,7434.0,7660.0,7822.0,8191.0,2200.0,500.0,500.0,285.0,500.0,500.0
80000.0,2,2,2,34,0,0,0,0,-1,0,26144.0,26625.0,3600.0,0.0,68424.0,42601.0,1075.0,1200.0,0.0,68424.0,1264.0,0.0
140000.0,2,2,1,49,0,0,0,0,0,0,111496.0,112133.0,69529.0,70804.0,70781.0,66735.0,6022.0,3021.0,5012.0,5112.0,3000.0,5000.0
160000.0,1,1,2,43,0,0,0,0,0,0,156775.0,157941.0,146063.0,128318.0,96654.0,98694.0,5145.0,5187.0,5014.0,3000.0,3251.0,3104.0
180000.0,1,2,2,33,3,2,2,0,0,2,129728.0,132185.0,126527.0,126407.0,131572.0,127154.0,6006.0,5.0,5008.0,10006.0,10.0,5004.0
110000.0,2,1,2,31,1,2,0,0,0,0,115527.0,109871.0,110565.0,216850.0,110952.0,109169.0,0.0,4000.0,7000.0,7766.0,3982.0,5000.0
180000.0,2,2,2,38,-2,-1,-1,-2,-2,-2,0.0,1152.0,3338.0,0.0,0.0,0.0,1152.0,3338.0,0.0,0.0,0.0,0.0
150000.0,1,2,2,34,0,0,-1,-1,0,0,61606.0,61950.0,200.0,51099.0,24487.0,17624.0,5000.0,200.0,52399.0,5063.0,1500.0,2200.0
50000.0,1,2,2,33,0,0,0,0,0,0,45253.0,44840.0,45880.0,46893.0,47827.0,48829.0,1724.0,1764.0,1777.0,1711.0,1772.0,2043.0
70000.0,1,2,2,48,0,0,0,0,0,0,69866.0,63679.0,54762.0,38750.0,39924.0,37757.0,10000.0,5090.0,2000.0,2000.0,4000.0,2000.0
10000.0,1,2,2,33,0,0,0,0,0,0,9861.0,15147.0,6641.0,15318.0,8610.0,8790.0,1099.0,2234.0,1135.0,1086.0,319.0,319.0
80000.0,2,3,2,50,0,0,0,0,0,0,66047.0,59910.0,55122.0,54006.0,50779.0,50257.0,2071.0,2063.0,1779.0,2087.0,1743.0,1800.0
100000.0,2,2,2,32,0,0,2,0,0,0,87401.0,93476.0,91077.0,92885.0,94831.0,96907.0,7497.0,0.0,3324.0,3442.0,3653.0,4449.0
70000.0,2,3,1,42,3,2,2,2,0,0,69852.0,67531.0,28650.0,27590.0,27850.0,28085.0,0.0,2708.0,0.0,1010.0,1013.0,2000.0
180000.0,2,2,1,40,0,0,0,0,0,-1,30781.0,31202.0,31188.0,32979.0,22526.0,13338.0,2000.0,1408.0,2979.0,2526.0,13338.0,15186.0
50000.0,2,2,1,53,-2,-1,-1,0,-1,-1,4640.0,2720.0,26461.0,11882.0,280.0,290.0,2720.0,26461.0,1034.0,280.0,300.0,1535.0
100000.0,1,3,2,31,1,2,0,0,0,0,100364.0,97551.0,66365.0,62913.0,9389.0,6076.0,107.0,2893.0,2104.0,312.0,207.0,2004.0
230000.0,2,1,2,37,-1,-1,-1,-1,-1,-1,1219.0,283.0,1906.0,501.0,283.0,423.0,283.0,1906.0,501.0,283.0,423.0,283.0
230000.0,1,2,2,34,-1,-1,-1,-1,0,0,416.0,568.0,1427.0,14947.0,13255.0,8226.0,568.0,1427.0,14947.0,437.0,1000.0,900.0
350000.0,1,1,1,50,-2,-2,-2,-2,-2,-1,2878.0,0.0,850.0,7980.0,22703.0,2093.0,0.0,850.0,3990.0,45406.0,2093.0,2090.0
290000.0,2,3,1,56,0,0,-2,-1,0,-1,52894.0,0.0,0.0,44777.0,26201.0,2780.0,21560.0,0.0,44777.0,0.0,5560.0,6420.0
270000.0,1,1,2,36,0,0,0,0,0,0,227479.0,181629.0,185614.0,189524.0,193971.0,199763.0,7000.0,7000.0,7000.0,7500.0,9000.0,10000.0
200000.0,2,2,1,46,3,2,2,2,2,0,117868.0,114483.0,118855.0,125357.0,121853.0,124731.0,0.0,6216.0,10000.0,0.0,5000.0,4552.0
100000.0,2,1,1,49,2,2,2,2,2,2,46195.0,47166.0,46112.0,48925.0,49794.0,50823.0,2000.0,0.0,3900.0,1800.0,2000.0,2000.0
500000.0,2,1,1,40,-2,-2,-1,-1,-2,-1,125.0,-18088.0,1664089.0,121757.0,97115.0,377217.0,4366.0,1684259.0,121831.0,97670.0,379267.0,26759.0
20000.0,1,3,2,46,0,0,0,0,0,0,30892.0,16348.0,13593.0,10236.0,17541.0,16322.0,5000.0,2015.0,3000.0,10005.0,3414.0,270.0
30000.0,2,3,3,49,3,3,2,2,2,2,27669.0,26955.0,27425.0,28179.0,28545.0,27942.0,0.0,1200.0,1500.0,1100.0,0.0,1000.0
50000.0,2,1,2,29,0,0,0,0,0,0,49086.0,48614.0,44211.0,27415.0,26630.0,8551.0,2047.0,1539.0,633.0,634.0,433.0,25586.0
50000.0,2,3,3,58,0,0,0,0,0,0,44788.0,45471.0,46394.0,47865.0,47455.0,48426.0,2352.0,2275.0,2398.0,1336.0,1366.0,1444.0
140000.0,2,2,2,41,0,0,2,2,2,0,27098.0,29832.0,29354.0,30609.0,29981.0,30581.0,3485.0,300.0,2038.0,0.0,1100.0,2570.0
160000.0,2,1,1,46,0,0,2,0,0,0,43583.0,50028.0,48928.0,49812.0,50855.0,52354.0,7500.0,0.0,2000.0,2000.0,2500.0,2100.0
90000.0,1,2,1,51,2,0,0,0,0,0,58395.0,59559.0,61640.0,62793.0,63493.0,67204.0,2134.0,3043.0,3000.0,2300.0,4506.0,15490.0
130000.0,2,3,1,43,0,0,2,2,2,2,23997.0,26733.0,26942.0,26210.0,27982.0,27383.0,3440.0,941.0,0.0,2197.0,0.0,910.0
290000.0,2,1,2,32,0,0,0,0,0,0,305823.0,303701.0,296384.0,248801.0,241983.0,230925.0,15000.0,10500.0,10000.0,15000.0,7844.0,23333.0
50000.0,2,2,1,30,0,0,0,0,-1,0,50643.0,50199.0,23986.0,-17250.0,20129.0,20502.0,2741.0,2079.0,2177.0,41608.0,713.0,837.0
230000.0,2,2,1,50,0,0,0,0,0,0,84821.0,87055.0,87601.0,89762.0,92735.0,95768.0,4293.0,4162.0,5000.0,5000.0,5000.0,5000.0
70000.0,2,1,2,39,2,0,0,0,0,0,34640.0,35757.0,37175.0,38254.0,39017.0,39834.0,2000.0,2000.0,1700.0,1400.0,1446.0,1500.0
30000.0,2,1,2,32,0,0,0,0,0,0,26376.0,27483.0,28242.0,16498.0,16923.0,17649.0,1550.0,1308.0,1300.0,700.0,1000.0,2000.0
180000.0,2,2,2,36,0,0,0,0,0,0,122024.0,123228.0,120339.0,122743.0,124893.0,126390.0,4500.0,4300.0,4200.0,4487.0,4087.0,3700.0
260000.0,1,3,2,55,0,0,0,0,0,0,266762.0,268508.0,266858.0,194413.0,189687.0,162473.0,11500.0,10000.0,5731.0,5654.0,5275.0,4000.0
90000.0,2,2,2,35,2,0,0,0,2,0,48177.0,49563.0,47750.0,47169.0,46284.0,47519.0,2500.0,2500.0,3700.0,0.0,2200.0,1800.0
220000.0,2,1,1,38,0,0,0,0,0,0,218796.0,178554.0,126132.0,120827.0,119823.0,119460.0,5539.0,7449.0,3005.0,2400.0,21577.0,10000.0
140000.0,2,3,2,33,0,0,0,0,0,0,93384.0,93443.0,57219.0,57621.0,48323.0,45082.0,3514.0,3000.0,2000.0,2000.0,1636.0,1686.0
80000.0,2,3,1,31,-1,-1,-1,2,-1,-1,754.0,-69.0,3330.0,2699.0,1853.0,184.0,0.0,3399.0,0.0,1853.0,184.0,1350.0
340000.0,2,2,2,34,0,0,0,0,-1,0,59322.0,70886.0,81480.0,13580.0,22474.0,70590.0,20063.0,20385.0,6157.0,22533.0,60052.0,30059.0
60000.0,2,2,2,29,0,0,-1,-1,0,0,11718.0,4878.0,18347.0,15707.0,18976.0,6355.0,1000.0,37325.0,20800.0,3500.0,1232.0,113.0
230000.0,1,2,2,37,0,0,2,0,0,0,38651.0,45681.0,44652.0,48540.0,52477.0,56506.0,8000.0,0.0,4970.0,4907.0,4936.0,5024.0
260000.0,1,1,1,45,0,0,0,0,0,0,94152.0,91774.0,89485.0,85906.0,83619.0,81260.0,4150.0,4153.0,2913.0,3012.0,3088.0,3033.0
50000.0,2,1,2,30,0,0,0,0,0,0,8889.0,10234.0,13734.0,14754.0,16499.0,18223.0,1500.0,4000.0,1255.0,2000.0,2000.0,3000.0
340000.0,1,1,2,51,0,0,0,0,0,0,83059.0,85634.0,73950.0,59324.0,156094.0,110234.0,20000.0,5000.0,2000.0,112000.0,4234.0,4000.0
230000.0,1,3,1,37,0,0,0,0,0,0,105105.0,51584.0,44005.0,35161.0,24985.0,25176.0,2068.0,1894.0,1466.0,1018.0,1136.0,503.0
180000.0,1,3,1,48,2,0,0,0,2,0,111786.0,115921.0,117428.0,104153.0,100148.0,98165.0,6000.0,5000.0,9000.0,0.0,5000.0,7130.0
20000.0,1,2,1,52,-2,-2,-2,-2,-2,-2,1651.0,0.0,390.0,390.0,780.0,0.0,0.0,390.0,390.0,780.0,0.0,0.0
490000.0,2,1,1,45,-1,-1,-1,-1,-1,0,4290.0,4738.0,2803.0,6027.0,10722.0,8452.0,4738.0,2803.0,6027.0,10722.0,6000.0,1139.0
20000.0,2,1,2,31,0,0,0,0,0,0,14273.0,13327.0,11789.0,11200.0,13244.0,13539.0,1183.0,2000.0,1200.0,2244.0,506.0,561.0
90000.0,2,2,2,43,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0
30000.0,2,1,1,29,0,0,0,0,0,2,22479.0,22650.0,22513.0,22391.0,23654.0,22738.0,2004.0,2004.0,2001.0,2001.0,1.0,1701.0
160000.0,2,1,2,42,0,0,-2,-2,-2,-2,11988.0,-890.0,-890.0,-890.0,-890.0,-890.0,0.0,0.0,0.0,0.0,0.0,0.0
200000.0,2,5,2,55,0,0,-2,-2,-2,-2,198540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180000.0,1,1,2,33,0,0,0,-1,-1,-1,24464.0,25332.0,11991.0,4394.0,200.0,200.0,1573.0,3007.0,4394.0,200.0,200.0,200.0
90000.0,2,1,2,31,2,2,2,2,0,0,14085.0,13558.0,12193.0,12986.0,11831.0,12488.0,0.0,2000.0,1300.0,700.0,1000.0,3500.0
150000.0,2,2,2,37,0,0,0,0,0,0,69955.0,59380.0,57431.0,52754.0,52430.0,41770.0,1873.0,1897.0,1552.0,1649.0,2005.0,11064.0
360000.0,2,1,1,50,-1,0,0,0,0,-2,17412.0,18455.0,19245.0,18370.0,0.0,0.0,1328.0,1637.0,5000.0,0.0,0.0,0.0
300000.0,2,1,2,35,0,0,0,-1,-1,-2,9582.0,6803.0,7198.0,6975.0,9356.0,3697.0,1818.0,7217.0,7023.0,9383.0,3714.0,6546.0
240000.0,2,1,2,35,0,0,0,0,0,0,192551.0,236772.0,201463.0,187916.0,149293.0,150614.0,100050.0,10000.0,7000.0,10040.0,7000.0,6000.0
240000.0,1,2,1,44,-1,-1,-1,0,0,0,2208.0,5652.0,34351.0,22241.0,8472.0,500.0,5665.0,35000.0,8877.0,500.0,0.0,21257.0
280000.0,2,1,2,36,-2,-2,-2,-2,-1,-1,-11.0,-11.0,-11.0,-11.0,2572.0,9532.0,0.0,0.0,0.0,2583.0,9566.0,145007.0
20000.0,2,2,2,60,0,0,0,0,0,0,8847.0,10202.0,11227.0,11145.0,11381.0,12191.0,1500.0,1500.0,400.0,416.0,1002.0,0.0
80000.0,2,2,2,29,0,0,0,0,0,0,76405.0,77043.0,79524.0,75773.0,29126.0,8671.0,2780.0,3745.0,1628.0,596.0,173.0,2114.0
140000.0,1,3,2,40,-2,-2,-2,-2,-2,-2,500.0,473.0,-27.0,3788.0,0.0,9386.0,473.0,0.0,3815.0,0.0,9386.0,722.0
100000.0,2,3,1,65,0,0,0,0,0,0,96821.0,98389.0,97831.0,93937.0,78063.0,79707.0,3589.0,3656.0,3677.0,2763.0,2787.0,2881.0
280000.0,1,3,2,37,0,0,0,0,0,0,104252.0,107034.0,109958.0,112850.0,115092.0,117496.0,4510.0,4654.0,4730.0,4119.0,4258.0,4292.0
50000.0,1,3,2,35,1,-1,-1,0,-1,-1,-9802.0,99.0,103.0,249.0,386.0,11504.0,10000.0,103.0,245.0,386.0,11504.0,2000.0
20000.0,1,2,2,30,-1,0,-1,0,0,0,5044.0,3700.0,13181.0,12596.0,11699.0,2154.0,1011.0,13181.0,5.0,1033.0,1781.0,305.0
10000.0,2,2,1,29,0,0,0,0,0,0,8730.0,8523.0,9527.0,9713.0,9762.0,10312.0,1303.0,1307.0,493.0,354.0,712.0,0.0
20000.0,1,3,2,31,0,0,0,0,0,0,16973.0,17984.0,18748.0,19627.0,19624.0,19652.0,1600.0,1357.0,1236.0,623.0,653.0,673.0
50000.0,2,1,2,30,0,0,0,2,2,2,15252.0,16885.0,18500.0,18864.0,19807.0,19407.0,2200.0,2200.0,1000.0,1500.0,0.0,3000.0
20000.0,2,2,2,28,-1,-1,2,2,-2,-2,390.0,780.0,780.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0
120000.0,2,1,2,33,0,0,0,0,0,0,110934.0,99271.0,90066.0,80165.0,78108.0,77588.0,4432.0,2988.0,4492.0,2797.0,2991.0,2900.0
70000.0,2,3,1,78,0,0,0,2,0,0,64670.0,66197.0,70867.0,54425.0,55555.0,48530.0,3166.0,6550.0,0.0,2033.0,1915.0,1708.0
80000.0,2,2,2,29,-1,-1,-1,0,0,-1,3436.0,3473.0,10007.0,3584.0,2961.0,3831.0,3473.0,10020.0,2986.0,22.0,3835.0,5683.0
100000.0,1,1,1,51,0,0,0,0,0,0,37222.0,38628.0,39982.0,40914.0,42053.0,43151.0,2000.0,2000.0,1600.0,1800.0,1800.0,1700.0
470000.0,1,1,2,37,0,0,0,0,0,0,290137.0,294980.0,276255.0,241089.0,223366.0,207733.0,15128.0,12235.0,10123.0,10019.0,10102.0,10000.0
90000.0,2,3,1,47,1,2,2,2,2,2,40467.0,41495.0,42520.0,42997.0,41698.0,43976.0,2000.0,2000.0,1800.0,0.0,3434.0,1708.0
280000.0,2,2,1,56,2,2,2,0,0,0,28788.0,31315.0,30529.0,33562.0,34557.0,35600.0,3315.0,0.0,3562.0,1557.0,1600.0,3175.0
120000.0,2,2,1,32,0,0,0,0,0,0,52109.0,43007.0,33481.0,28563.0,24065.0,2802.0,1565.0,3194.0,1200.0,6206.0,0.0,310.0
20000.0,2,2,2,30,-2,-2,-2,-2,-2,-2,9410.0,7120.0,0.0,0.0,0.0,0.0,7120.0,0.0,0.0,0.0,0.0,0.0
