LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
30000.0,1,3,2,29,0,0,0,0,2,2,10305.0,11327.0,12354.0,13840.0,13320.0,14501.0,1500.0,1514.0,2000.0,0.0,1400.0,0.0
10000.0,2,2,2,22,2,0,0,0,0,0,7582.0,8502.0,9479.0,9669.0,9978.0,9928.0,1200.0,1136.0,326.0,444.0,199.0,0.0
20000.0,2,3,3,43,1,2,-1,0,-1,-1,4094.0,1683.0,2924.0,1462.0,1462.0,6105.0,0.0,2924.0,0.0,1462.0,6105.0,0.0
90000.0,1,3,1,31,1,2,2,3,5,5,63276.0,61693.0,75670.0,83772.0,83401.0,81487.0,0.0,15000.0,10000.0,1500.0,0.0,1500.0
180000.0,1,1,1,28,2,3,2,0,0,0,187205.0,182435.0,131327.0,131288.0,100116.0,86644.0,5.0,0.0,7326.0,4124.0,8693.0,0.0
130000.0,2,2,1,30,0,0,0,0,0,-1,106796.0,108673.0,104535.0,105349.0,105254.0,120756.0,4000.0,4000.0,6500.0,5400.0,124582.0,10000.0
240000.0,2,5,1,44,0,0,0,0,0,0,47315.0,34623.0,34347.0,36082.0,32957.0,18797.0,3000.0,3500.0,9700.0,4000.0,6300.0,3000.0
260000.0,2,2,2,34,-2,-2,-2,-1,0,0,8383.0,2976.0,11237.0,27500.0,27500.0,33880.0,2985.0,11247.0,27500.0,0.0,21380.0,0.0
70000.0,2,3,1,27,2,2,2,2,2,2,27241.0,30416.0,29628.0,32350.0,33218.0,32532.0,3628.0,0.0,3218.0,1532.0,0.0,2257.0
170000.0,2,2,2,31,2,-1,-1,0,0,0,520.0,1316.0,6779.0,3416.0,2941.0,3518.0,1339.0,6779.0,2000.0,97.0,1002.0,1018.0
60000.0,2,2,2,27,0,-1,-1,0,0,0,7301.0,11482.0,39511.0,39654.0,38168.0,36526.0,11512.0,39511.0,1866.0,1400.0,2000.0,1300.0
20000.0,1,2,2,37,3,2,2,7,7,7,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
260000.0,1,1,1,43,-1,-1,-2,-2,-1,-1,1350.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0,760.0,0.0,935.0
310000.0,2,1,2,36,-1,-1,-1,-1,-1,-1,6514.0,8619.0,6204.0,2905.0,7944.0,13125.0,8619.0,6206.0,2905.0,7944.0,13524.0,16233.0
130000.0,1,2,2,31,0,0,0,0,0,0,5551.0,6953.0,8176.0,8884.0,9737.0,11404.0,1500.0,1500.0,1000.0,1000.0,2000.0,2000.0
180000.0,1,2,2,30,-1,-1,-1,2,-1,-1,3229.0,0.0,6709.0,6366.0,1950.0,1931.0,0.0,6709.0,0.0,1950.0,1931.0,16486.0
90000.0,2,2,1,45,-1,-1,-1,-1,-2,-2,37453.0,9009.0,179.0,0.0,0.0,0.0,24509.0,179.0,0.0,0.0,0.0,0.0
10000.0,1,2,2,25,4,3,3,2,0,0,5365.0,5731.0,6095.0,6351.0,6603.0,6855.0,600.0,600.0,500.0,500.0,500.0,500.0
20000.0,2,2,2,34,0,-1,-1,-2,-2,-2,17489.0,3077.0,0.0,0.0,0.0,0.0,3077.0,19837.0,0.0,15846.0,2000.0,0.0
190000.0,1,1,2,31,-2,-2,-1,-1,0,0,-579.0,0.0,400.0,579.0,579.0,-421.0,579.0,400.0,579.0,0.0,421.0,0.0
150000.0,1,1,1,35,0,0,0,0,0,0,160292.0,153981.0,129725.0,103050.0,54447.0,46943.0,6100.0,5100.0,4200.0,1900.0,1600.0,1500.0
210000.0,2,1,1,40,1,2,2,2,0,0,66635.0,56729.0,73783.0,58144.0,27617.0,14695.0,0.0,20012.0,24.0,33.0,0.0,223.0
180000.0,1,1,2,26,-1,-1,-2,-1,0,0,189.0,-2811.0,-2811.0,126884.0,129020.0,131708.0,0.0,0.0,131453.0,4209.0,4350.0,4099.0
20000.0,2,1,2,24,0,0,0,0,0,0,15036.0,16069.0,16774.0,17266.0,17539.0,18033.0,1580.0,1280.0,770.0,700.0,785.0,600.0
70000.0,2,1,2,26,0,0,0,0,0,0,46222.0,47650.0,48867.0,47808.0,43022.0,44077.0,2500.0,2300.0,2300.0,2000.0,1900.0,3000.0
400000.0,1,1,2,29,0,-1,-1,-1,0,0,31348.0,27887.0,38915.0,29926.0,24383.0,45588.0,28102.0,39186.0,30153.0,12029.0,38220.0,6004.0
230000.0,2,1,1,35,-1,-1,-1,-1,-1,-1,1246.0,3284.0,4283.0,3476.0,3283.0,426.0,3312.0,4309.0,3549.0,3297.0,426.0,1390.0
50000.0,2,1,2,25,0,0,0,0,0,0,50051.0,46768.0,48124.0,48171.0,19401.0,19412.0,1754.0,2500.0,1781.0,2000.0,695.0,1000.0
180000.0,2,1,2,53,-2,-2,-2,-2,-2,-2,-1580.0,-1580.0,-1580.0,-1580.0,-1580.0,-1580.0,0.0,0.0,0.0,0.0,0.0,0.0
160000.0,2,2,1,25,0,0,0,0,0,0,83005.0,84023.0,81765.0,84265.0,84437.0,81265.0,3900.0,3300.0,3906.0,3000.0,3100.0,3120.0
100000.0,2,2,1,40,-1,-1,-1,0,-1,-1,326.0,326.0,652.0,326.0,326.0,326.0,326.0,652.0,0.0,326.0,326.0,652.0
100000.0,1,2,2,28,-1,-1,-1,-1,-1,-1,942.0,390.0,390.0,390.0,0.0,780.0,390.0,390.0,390.0,0.0,780.0,0.0
50000.0,2,2,2,28,-1,-1,-1,-1,-1,-1,780.0,0.0,390.0,390.0,885.0,885.0,0.0,390.0,390.0,885.0,885.0,885.0
130000.0,2,3,1,43,0,0,0,0,0,0,130067.0,129385.0,96775.0,98071.0,97743.0,100124.0,5540.0,4403.0,3814.0,3562.0,4021.0,3681.0
20000.0,1,3,2,28,1,2,0,0,0,2,18953.0,14043.0,13266.0,14340.0,15301.0,14916.0,18.0,1600.0,1600.0,1500.0,0.0,1000.0
260000.0,1,1,2,30,-1,-1,-1,-1,-1,-1,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
100000.0,2,1,2,24,0,0,0,0,0,0,52128.0,52692.0,54477.0,56076.0,60100.0,59713.0,2000.0,2677.0,3076.0,5080.0,3000.0,2033.0
200000.0,1,1,1,37,-1,2,-1,-1,-1,-1,446.0,123.0,123.0,200.0,123.0,280.0,0.0,123.0,200.0,123.0,280.0,151.0
60000.0,2,3,2,52,0,0,0,0,2,0,60250.0,60585.0,61257.0,62697.0,60816.0,61685.0,2167.0,2483.0,6084.0,0.0,1936.0,1850.0
30000.0,2,3,1,37,1,2,2,2,0,0,28361.0,27227.0,29346.0,23548.0,11790.0,7276.0,0.0,3313.0,108.0,299.0,325.0,0.0
450000.0,2,1,1,29,0,0,0,0,0,0,104457.0,68877.0,62223.0,65522.0,61413.0,63547.0,2489.0,2528.0,10179.0,10013.0,5183.0,5000.0
320000.0,2,1,2,34,-2,-2,-2,-2,-2,-2,-532.0,-532.0,-528.0,-1336.0,-1336.0,-1336.0,0.0,4.0,0.0,0.0,0.0,0.0
150000.0,2,3,1,48,0,0,-1,-1,-1,-1,9730.0,0.0,1366.0,1388.0,3118.0,1148.0,0.0,1366.0,1388.0,3118.0,1148.0,496.0
20000.0,1,2,1,53,-2,-2,-2,-2,-2,-2,35419.0,31195.0,26849.0,23060.0,23060.0,-129.0,0.0,0.0,0.0,0.0,129.0,18143.0
60000.0,1,1,2,26,-1,-1,2,-1,0,-1,440.0,880.0,440.0,880.0,440.0,1681.0,880.0,0.0,880.0,0.0,1681.0,811.0
210000.0,1,1,2,27,0,0,0,2,2,0,110757.0,113139.0,119812.0,120763.0,118722.0,121249.0,5650.0,10100.0,4400.0,0.0,4500.0,4500.0
100000.0,2,3,1,45,-1,-1,-1,-1,-1,-1,1480.0,916.0,1238.0,916.0,1444.0,1450.0,916.0,1238.0,916.0,1444.0,1450.0,1143.0
190000.0,2,2,1,48,0,0,0,0,0,0,210612.0,206806.0,203803.0,167103.0,163528.0,162555.0,7496.0,9144.0,5972.0,5858.0,6174.0,6047.0
250000.0,2,2,2,35,0,0,0,0,0,0,241711.0,205944.0,210513.0,214696.0,219218.0,228900.0,7481.0,8000.0,7682.0,7979.0,13350.0,3000.0
60000.0,1,1,2,30,0,0,0,0,2,2,59959.0,49744.0,48257.0,46353.0,45481.0,48373.0,10020.0,4000.0,4000.0,0.0,3800.0,0.0
160000.0,2,3,1,55,-1,-1,-1,-1,-1,-1,4144.0,2016.0,3384.0,1449.0,5542.0,7314.0,2016.0,3399.0,1449.0,5590.0,7314.0,1579.0
110000.0,2,1,2,29,0,0,0,0,0,0,48088.0,45980.0,44231.0,32489.0,26354.0,20221.0,2000.0,2010.0,3000.0,3000.0,3000.0,1000.0
50000.0,2,2,1,30,2,0,0,-2,-2,-2,6425.0,4580.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0
490000.0,1,1,1,43,2,-1,-1,-2,-1,-1,3956.0,3081.0,0.0,0.0,2236.0,3052.0,3081.0,0.0,0.0,2236.0,3052.0,3159.0
180000.0,2,2,2,44,-1,-1,-1,-1,2,-1,3481.0,757.0,9877.0,4383.0,3482.0,4479.0,761.0,9962.0,3485.0,2.0,4479.0,5392.0
230000.0,2,1,2,37,-2,-2,-2,-2,-2,-2,2283.0,50815.0,0.0,0.0,299.0,338.0,51315.0,0.0,0.0,299.0,338.0,0.0
120000.0,2,2,2,29,0,0,0,0,-1,-1,96686.0,77817.0,29166.0,7403.0,3095.0,9641.0,3508.0,2003.0,2772.0,3095.0,9641.0,2803.0
80000.0,2,2,2,24,0,0,2,2,2,2,70411.0,75874.0,76710.0,74792.0,79636.0,77757.0,6657.0,2629.0,0.0,6000.0,0.0,3000.0
200000.0,2,1,1,33,0,0,0,0,0,0,105775.0,88262.0,69596.0,32709.0,31816.0,33368.0,3493.0,2536.0,1065.0,10020.0,6097.0,5022.0
160000.0,1,1,1,29,-1,-1,-1,-1,0,0,498.0,680.0,0.0,362.0,9464.0,6087.0,682.0,0.0,362.0,9102.0,0.0,514.0
50000.0,1,2,1,31,1,2,0,0,0,0,51203.0,50110.0,51066.0,50737.0,50827.0,50856.0,0.0,2100.0,1800.0,1900.0,2100.0,1800.0
140000.0,1,2,1,29,0,0,0,0,2,0,140933.0,140883.0,138087.0,141620.0,110532.0,111638.0,5503.0,7210.0,15128.0,0.0,4200.0,4300.0
120000.0,2,2,2,23,0,0,0,0,0,0,118063.0,120851.0,120013.0,77539.0,77333.0,79113.0,4700.0,3538.0,3000.0,3000.0,3000.0,5000.0
160000.0,2,2,1,44,1,-1,0,0,0,-2,0.0,5621.0,6468.0,6600.0,0.0,0.0,5621.0,1000.0,132.0,0.0,0.0,0.0
50000.0,2,2,1,39,1,2,2,2,0,0,27094.0,26365.0,29124.0,28357.0,28984.0,30012.0,0.0,3500.0,0.0,1100.0,1500.0,1100.0
240000.0,2,3,2,35,-1,-1,-2,-2,-2,-2,4215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170000.0,1,3,1,48,0,0,0,0,0,0,170845.0,171762.0,170464.0,127364.0,127024.0,125341.0,6800.0,7790.0,4587.0,4675.0,4525.0,4497.0
50000.0,1,1,2,33,1,2,2,2,0,0,7148.0,6887.0,9602.0,9304.0,10835.0,11658.0,0.0,3000.0,0.0,2000.0,1000.0,1500.0
360000.0,2,1,2,54,0,-1,-1,0,0,-1,132387.0,11590.0,70460.0,67357.0,71713.0,27399.0,11606.0,70579.0,10022.0,20000.0,27399.0,71429.0
130000.0,2,3,1,43,3,2,2,2,2,2,19085.0,18491.0,20579.0,19950.0,21625.0,21129.0,0.0,2400.0,0.0,2000.0,0.0,1800.0
40000.0,2,2,1,51,0,0,0,0,0,0,144397.0,147924.0,26974.0,22710.0,37977.0,39347.0,3988.0,2014.0,799.0,32001.0,2000.0,1000.0
50000.0,2,2,2,26,2,0,0,0,0,0,47510.0,32952.0,22289.0,22752.0,9325.0,9270.0,1744.0,1537.0,1000.0,187.0,185.0,0.0
360000.0,2,2,2,35,2,2,2,0,0,0,360023.0,363239.0,350214.0,319960.0,260944.0,202686.0,14693.0,30.0,12302.0,10004.0,7506.0,19721.0
150000.0,2,1,2,31,2,2,2,2,2,0,17893.0,20669.0,20050.0,24701.0,24006.0,26599.0,3400.0,0.0,5000.0,0.0,3000.0,3000.0
280000.0,2,2,1,51,-2,-2,-2,-2,-2,-2,2477.0,3470.0,0.0,0.0,0.0,0.0,3470.0,0.0,0.0,0.0,0.0,1715.0
30000.0,2,2,1,27,2,2,2,2,4,3,25557.0,26648.0,27536.0,28203.0,29048.0,29903.0,1800.0,1600.0,1400.0,1600.0,1600.0,1600.0
170000.0,1,3,2,36,-1,-1,-1,0,0,-1,396.0,5596.0,6953.0,16157.0,28856.0,4941.0,5596.0,6953.0,10000.0,15000.0,4941.0,22114.0
410000.0,2,5,1,42,0,0,0,0,0,0,338106.0,342904.0,344464.0,240865.0,234939.0,240176.0,15000.0,14000.0,9000.0,8500.0,9000.0,8300.0
50000.0,1,1,2,26,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000.0,2,2,1,30,0,0,0,0,0,0,194747.0,197031.0,196787.0,194632.0,198839.0,196550.0,9000.0,7100.0,7100.0,7400.0,7200.0,7300.0
200000.0,2,2,1,45,-1,2,2,2,0,0,8934.0,5264.0,6769.0,2487.0,1857.0,0.0,0.0,2491.0,0.0,0.0,0.0,4313.0
160000.0,2,2,1,41,1,2,0,0,0,0,99496.0,97013.0,98427.0,102250.0,102734.0,104901.0,0.0,3879.0,5459.0,3675.0,3821.0,8256.0
100000.0,2,2,2,30,0,0,2,-1,0,0,2419.0,3123.0,177.0,1170.0,390.0,0.0,2177.0,0.0,1170.0,0.0,0.0,19760.0
450000.0,1,2,2,36,-2,-2,-2,-2,-2,-2,8012.0,4009.0,5226.0,4715.0,3275.0,6422.0,4021.0,5241.0,4729.0,3284.0,6441.0,4285.0
500000.0,1,3,1,47,-1,-1,-1,-1,-1,0,1665.0,1665.0,1665.0,1665.0,8805.0,8764.0,1666.0,1666.0,1666.0,8806.0,1625.0,2808.0
220000.0,1,1,2,25,0,0,-1,0,-1,2,29664.0,5995.0,8419.0,6523.0,508.0,370.0,1018.0,8424.0,20.0,878.0,1.0,3046.0
160000.0,1,2,2,30,0,-1,-1,0,-1,-1,2720.0,1280.0,5850.0,150.0,1240.0,0.0,1280.0,5850.0,0.0,1240.0,0.0,0.0
150000.0,2,2,2,25,-2,-2,-2,-2,-2,-2,-19.0,-19.0,-19.0,-19.0,7962.0,0.0,0.0,0.0,0.0,7981.0,0.0,12220.0
30000.0,1,2,1,50,0,0,0,0,0,0,28796.0,25881.0,28654.0,29049.0,27256.0,27864.0,1609.0,5000.0,3000.0,3000.0,3198.0,2000.0
10000.0,1,2,2,33,0,0,0,0,0,0,8177.0,9131.0,9669.0,7624.0,8049.0,6857.0,2500.0,1145.0,1000.0,1000.0,1000.0,1500.0
290000.0,2,1,2,31,0,0,0,0,0,0,41879.0,42882.0,43992.0,45061.0,46998.0,51046.0,2000.0,2100.0,2100.0,3000.0,5000.0,2050.0
360000.0,2,1,1,35,-1,-1,-2,-2,-2,-2,10621.0,0.0,0.0,0.0,150.0,137.0,0.0,0.0,0.0,150.0,137.0,0.0
110000.0,1,1,2,34,-1,-1,2,-1,-1,0,15908.0,18873.0,890.0,3420.0,4309.0,733.0,4013.0,2.0,3430.0,4319.0,2.0,1905.0
60000.0,1,2,2,29,0,0,0,0,0,0,34081.0,23215.0,30340.0,28368.0,28962.0,26589.0,2000.0,8565.0,969.0,1004.0,1000.0,900.0
180000.0,1,1,2,26,0,0,0,-1,-1,-1,24464.0,25332.0,11991.0,4394.0,200.0,200.0,1573.0,3007.0,4394.0,200.0,200.0,200.0
200000.0,2,1,1,33,2,-1,-1,-1,-1,-1,1076.0,696.0,316.0,1076.0,316.0,1226.0,696.0,316.0,1076.0,316.0,1226.0,696.0
20000.0,1,3,2,39,0,0,0,0,0,0,30892.0,16348.0,13593.0,10236.0,17541.0,16322.0,5000.0,2015.0,3000.0,10005.0,3414.0,270.0
470000.0,1,2,2,32,-1,-1,-1,-1,0,0,19419.0,11006.0,15171.0,27319.0,31029.0,19211.0,11070.0,15202.0,27329.0,30203.0,33.0,16506.0
230000.0,2,2,1,30,-1,-1,-1,0,-1,-1,3686.0,5557.0,5816.0,1288.0,23196.0,15072.0,5619.0,5838.0,7.0,23312.0,15147.0,16518.0
30000.0,1,1,1,32,0,0,0,0,0,0,22541.0,19623.0,20606.0,20693.0,21134.0,22435.0,1338.0,1321.0,727.0,761.0,2500.0,1800.0
20000.0,1,3,1,27,1,3,2,0,0,-2,20386.0,20757.0,19200.0,20000.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0
220000.0,1,1,1,39,0,0,0,0,0,0,75190.0,151004.0,152786.0,137946.0,118310.0,119147.0,100000.0,8000.0,6000.0,5000.0,5000.0,5000.0
440000.0,1,1,1,31,1,2,2,2,0,0,274263.0,267233.0,360999.0,149363.0,142757.0,119034.0,0.0,100006.0,0.0,6000.0,4000.0,8000.0
360000.0,2,1,1,32,-2,-2,-2,-2,-1,0,-16.0,3194.0,430.0,1982.0,211250.0,215670.0,3210.0,436.0,1991.0,211250.0,7762.0,7823.0
10000.0,1,1,1,50,0,0,0,0,0,0,10043.0,9616.0,9718.0,9916.0,9250.0,7461.0,1194.0,1076.0,274.0,370.0,472.0,375.0
100000.0,2,1,2,28,-2,-2,-2,-2,-2,-2,-177.0,-207.0,1050.0,0.0,0.0,0.0,0.0,1257.0,0.0,0.0,0.0,0.0
150000.0,2,1,2,29,0,0,0,0,0,0,146465.0,147331.0,146999.0,146277.0,147946.0,145846.0,7000.0,6740.0,6850.0,5664.0,5660.0,5480.0
50000.0,1,2,2,35,3,2,2,2,2,-1,150.0,150.0,150.0,150.0,150.0,805.0,0.0,0.0,0.0,0.0,805.0,43340.0
150000.0,1,1,1,44,-1,-1,-1,-1,-1,0,4825.0,3003.0,6164.0,3370.0,7279.0,4445.0,3018.0,6201.0,3386.0,7299.0,1166.0,5.0
230000.0,2,1,2,26,-1,-1,-2,-2,-2,-2,3741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0
150000.0,2,2,1,30,-1,-1,2,-1,-1,-1,696.0,1392.0,696.0,696.0,873.0,1392.0,1392.0,0.0,696.0,873.0,1392.0,696.0
20000.0,2,2,1,42,0,0,0,0,0,0,16560.0,17278.0,18289.0,18653.0,19195.0,19580.0,1293.0,1304.0,668.0,843.0,853.0,790.0
110000.0,1,2,1,56,0,0,0,0,0,0,93983.0,88777.0,82501.0,54458.0,45943.0,44724.0,3371.0,2636.0,1883.0,1584.0,1604.0,2008.0
370000.0,2,3,1,46,-2,-2,-2,-2,-2,-2,6370.0,2110.0,10086.0,804.0,4577.0,-10.0,2120.0,10136.0,808.0,4599.0,0.0,2150.0
120000.0,2,1,2,27,-1,0,0,0,0,0,22027.0,51757.0,113157.0,106767.0,30237.0,-1280.0,35000.0,100000.0,0.0,0.0,0.0,2750.0
150000.0,1,5,2,24,0,0,-1,0,0,0,10459.0,11445.0,122175.0,111847.0,76628.0,64200.0,2516.0,122685.0,3328.0,2230.0,2062.0,1891.0
80000.0,2,2,2,22,0,0,0,0,0,0,80491.0,64868.0,51936.0,30165.0,30145.0,30085.0,2327.0,1687.0,1052.0,1076.0,1121.0,1237.0
30000.0,1,2,2,33,0,-1,0,0,0,0,29574.0,26663.0,27731.0,56359.0,28847.0,13030.0,28000.0,2336.0,2000.0,2546.0,1000.0,0.0
210000.0,2,1,1,33,0,0,0,0,0,0,17420.0,16182.0,14109.0,10955.0,11217.0,11367.0,1236.0,1613.0,1000.0,552.0,607.0,1500.0
50000.0,1,2,1,32,0,0,0,0,0,0,11030.0,12048.0,13145.0,14160.0,14441.0,14743.0,1203.0,1300.0,1235.0,516.0,534.0,537.0
30000.0,2,2,2,23,0,0,2,0,0,0,20194.0,24860.0,24180.0,25467.0,26241.0,30637.0,5000.0,0.0,2000.0,1500.0,5000.0,2528.0
170000.0,2,1,1,41,0,0,0,0,0,0,118379.0,120087.0,121958.0,123629.0,123605.0,123794.0,4294.0,4428.0,4326.0,4154.0,4345.0,9098.0
510000.0,2,3,1,61,0,0,2,0,0,0,181733.0,192903.0,181801.0,178179.0,223100.0,216225.0,17000.0,0.0,6508.0,50000.0,7000.0,6000.0
500000.0,2,1,2,34,-1,0,0,0,0,0,218570.0,218978.0,218778.0,236377.0,225650.0,15233.0,18978.0,18778.0,36377.0,10650.0,15233.0,0.0
50000.0,2,2,2,24,0,0,0,0,0,0,27890.0,27788.0,19742.0,20672.0,16336.0,16921.0,2000.0,2000.0,1600.0,1000.0,1000.0,1000.0
170000.0,2,2,2,47,0,0,0,0,0,0,34804.0,35525.0,36948.0,38031.0,38698.0,39524.0,1600.0,2000.0,2000.0,1600.0,1600.0,1700.0
400000.0,2,1,1,37,0,0,0,0,0,0,49447.0,59781.0,86070.0,100620.0,133307.0,117194.0,30000.0,50000.0,50006.0,38000.0,10000.0,12000.0
100000.0,2,2,1,40,0,0,0,0,0,0,90828.0,83479.0,73749.0,68512.0,72518.0,65890.0,3523.0,3025.0,2344.0,5000.0,3000.0,2000.0
290000.0,2,1,2,46,0,0,-1,-1,-1,-1,113618.0,289002.0,1332.0,21429.0,2228.0,156721.0,34507.0,1343.0,21542.0,2239.0,156733.0,7219.0
40000.0,1,2,1,25,0,0,0,0,0,2,37540.0,38611.0,39508.0,38674.0,38410.0,37661.0,1976.0,1873.0,1300.0,2824.0,0.0,2000.0
20000.0,2,3,1,27,3,2,0,0,0,0,16004.0,15450.0,16892.0,17396.0,14017.0,0.0,0.0,1696.0,1200.0,22.0,0.0,0.0
100000.0,2,2,2,25,0,0,2,0,0,0,87401.0,93476.0,91077.0,92885.0,94831.0,96907.0,7497.0,0.0,3324.0,3442.0,3653.0,4449.0
270000.0,1,2,2,27,0,0,0,0,0,0,144376.0,91373.0,15016.0,14092.0,14315.0,111458.0,6000.0,2000.0,1000.0,2000.0,100000.0,100000.0
70000.0,2,2,2,22,0,0,0,0,0,0,66505.0,67514.0,69038.0,69927.0,50579.0,49483.0,2501.0,3001.0,2608.0,1777.0,1792.0,1793.0
10000.0,1,3,2,36,-1,-1,-1,-1,2,2,6517.0,344.0,0.0,10040.0,9735.0,10362.0,344.0,900.0,10040.0,0.0,790.0,0.0
80000.0,1,3,1,59,1,2,0,0,-1,-1,21723.0,21097.0,22140.0,18349.0,3540.0,0.0,0.0,2000.0,0.0,3540.0,0.0,0.0
50000.0,2,2,1,36,0,0,0,0,0,0,26277.0,25371.0,22790.0,23372.0,22216.0,19586.0,1700.0,1800.0,1300.0,1000.0,1000.0,900.0
200000.0,2,1,2,28,-1,-1,-1,0,-1,0,339.0,5322.0,7756.0,4792.0,3107.0,17423.0,5322.0,7756.0,0.0,38700.0,16724.0,6393.0
500000.0,2,1,1,36,-1,-1,-1,0,0,-1,51465.0,24201.0,384973.0,349790.0,315125.0,16576.0,24201.0,384986.0,7017.0,6342.0,16576.0,43710.0
50000.0,1,1,2,48,0,0,-1,0,0,0,53540.0,53321.0,49263.0,29063.0,26644.0,27201.0,1066.0,50045.0,992.0,1000.0,1000.0,1008.0
220000.0,2,2,2,27,-1,-1,-1,-1,0,-1,1051.0,735.0,419.0,1470.0,1154.0,735.0,735.0,419.0,1470.0,0.0,735.0,2205.0
280000.0,2,1,2,38,-1,0,0,-1,0,-1,17878.0,14011.0,30079.0,13139.0,13989.0,15559.0,2000.0,30000.0,14000.0,1000.0,16000.0,0.0
50000.0,2,1,2,30,1,2,2,2,2,2,41934.0,43041.0,44048.0,44824.0,46469.0,47579.0,2100.0,2000.0,1800.0,2700.0,2000.0,1700.0
20000.0,1,3,2,24,4,3,2,0,0,0,20569.0,19927.0,16371.0,17291.0,18001.0,18706.0,0.0,0.0,1500.0,1000.0,1000.0,836.0
400000.0,2,1,2,28,-1,0,-1,0,0,0,1416.0,1548.0,22085.0,21021.0,19761.0,12613.0,1052.0,22085.0,420.0,56.0,687.0,800.0
230000.0,2,1,1,24,-1,-1,-1,0,0,-1,35000.0,35000.0,44884.0,10086.0,6905.0,237.0,35000.0,44884.0,202.0,405.0,237.0,3566.0
180000.0,2,2,2,25,0,0,0,2,0,0,169225.0,172888.0,182533.0,176099.0,178391.0,181986.0,7800.0,14010.0,4.0,6431.0,6600.0,6675.0
50000.0,1,3,1,47,1,2,0,0,0,2,16217.0,15664.0,16693.0,17407.0,18660.0,19115.0,0.0,1586.0,1300.0,1546.0,900.0,0.0
150000.0,2,2,1,26,0,0,0,0,2,2,81638.0,70605.0,70647.0,77659.0,15525.0,0.0,2481.0,4263.0,8900.0,0.0,0.0,0.0
380000.0,2,2,1,30,0,0,0,0,0,-1,384846.0,359926.0,349753.0,296465.0,193342.0,311009.0,13291.0,15287.0,8532.0,4334.0,317077.0,11892.0
100000.0,1,1,1,60,0,0,0,0,0,0,101761.0,101801.0,101863.0,101729.0,98103.0,99521.0,3856.0,3919.0,3986.0,3865.0,3760.0,3863.0
100000.0,2,2,1,50,2,2,2,2,2,2,44078.0,45077.0,47837.0,48678.0,48420.0,48888.0,2000.0,3841.0,1900.0,1900.0,1800.0,2000.0
