LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
52000.0,2,2,2,24,1,0,2,2,2,2,70411.0,75874.0,76710.0,74792.0,79636.0,77757.0,6657.0,2629.0,0.0,6000.0,0.0,3000.0
32500.0,1,2,2,38,1,0,0,0,0,0,51047.0,49761.0,50712.0,50441.0,50919.0,50604.0,1849.0,1800.0,1788.0,1993.0,2069.0,2500.0
143000.0,1,1,1,40,0,2,-1,-1,2,0,1208.0,534.0,212.0,2886.0,3794.0,4673.0,0.0,538.0,3089.0,1630.0,2000.0,2000.0
39000.0,2,3,2,37,1,0,0,0,0,0,53867.0,54971.0,57284.0,58562.0,29121.0,27003.0,2000.0,3200.0,3300.0,1000.0,1100.0,1000.0
13000.0,1,2,2,28,1,0,0,0,0,0,8723.0,10265.0,12086.0,13180.0,13660.0,14288.0,2000.0,2000.0,1600.0,1000.0,1000.0,1000.0
234000.0,1,1,1,42,1,-1,-1,-1,-1,-1,30860.0,20180.0,21908.0,1780.0,47307.0,0.0,20204.0,21908.0,1780.0,47307.0,0.0,0.0
253500.0,1,1,1,41,-1,-2,-2,-2,-2,-2,7015.0,500.0,321.0,4411.0,1069.0,448.0,500.0,321.0,4412.0,1069.0,448.0,2661.0
136500.0,1,2,1,45,1,0,0,0,0,0,56024.0,57148.0,58338.0,59529.0,60720.0,61980.0,1836.0,1897.0,1936.0,1952.0,2013.0,9062.0
52000.0,2,3,1,41,1,-1,-1,-1,-1,-1,42124.0,1833.0,2446.0,834.0,1596.0,855.0,1835.0,2458.0,834.0,1600.0,855.0,0.0
32500.0,1,3,2,48,1,0,0,0,0,-1,79681.0,79989.0,76394.0,24873.0,-2132.0,28561.0,3200.0,2581.0,1200.0,2070.0,31500.0,1200.0
143000.0,2,1,1,46,3,2,0,0,0,0,243517.0,228368.0,224414.0,196229.0,190050.0,183779.0,0.0,10000.0,7200.0,7001.0,6900.0,6400.0
32500.0,1,3,2,57,1,0,0,0,0,0,47917.0,48455.0,48120.0,28450.0,29046.0,29647.0,1988.0,1989.0,1018.0,1054.0,1084.0,1048.0
6500.0,2,2,2,22,1,0,2,2,2,0,6759.0,8925.0,8637.0,10277.0,9736.0,9704.0,2450.0,0.0,1800.0,0.0,500.0,600.0
32500.0,1,2,2,47,1,0,0,0,0,0,19949.0,19356.0,19849.0,20301.0,17951.0,17254.0,2000.0,2000.0,2000.0,1000.0,1000.0,1000.0
58500.0,2,2,2,26,1,0,0,0,2,2,70206.0,71353.0,72707.0,74101.0,72818.0,73940.0,3300.0,3168.0,3143.0,2700.0,3600.0,1700.0
32500.0,1,1,2,28,1,0,-1,-1,-1,-1,18771.0,10655.0,1659.0,6524.0,29949.0,3268.0,10000.0,1659.0,6546.0,29949.0,3268.0,399.0
65000.0,2,1,1,36,0,-1,-1,-1,-1,-1,905.0,3450.0,1195.0,2775.0,890.0,2117.0,3450.0,1195.0,2775.0,890.0,2117.0,1072.0
13000.0,2,2,2,34,1,-1,-1,-2,-2,-2,17489.0,3077.0,0.0,0.0,0.0,0.0,3077.0,19837.0,0.0,15846.0,2000.0,0.0
182000.0,1,4,2,26,0,-1,-1,-1,-1,0,688.0,2384.0,696.0,696.0,1392.0,696.0,2400.0,696.0,696.0,1392.0,0.0,696.0
130000.0,2,1,1,30,2,2,2,2,-1,-1,38398.0,20693.0,27932.0,12585.0,45031.0,19836.0,0.0,15015.0,0.0,45031.0,20000.0,45010.0
292500.0,2,3,1,36,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32500.0,2,3,3,51,1,0,0,0,0,0,44788.0,45471.0,46394.0,47865.0,47455.0,48426.0,2352.0,2275.0,2398.0,1336.0,1366.0,1444.0
208000.0,2,2,1,37,3,2,2,2,2,2,289260.0,297888.0,304025.0,308421.0,315291.0,310339.0,14500.0,12001.0,10500.0,13000.0,1.0,120021.0
39000.0,2,3,2,27,1,0,0,0,0,0,39325.0,40668.0,42009.0,43804.0,44473.0,45752.0,2000.0,2000.0,2500.0,1700.0,2000.0,1700.0
32500.0,1,2,1,38,3,0,0,2,2,2,27686.0,28436.0,31051.0,31542.0,32185.0,32900.0,1500.0,3100.0,1300.0,1300.0,1400.0,1300.0
117000.0,1,1,2,26,0,-1,-1,-1,-1,-1,758.0,0.0,1022.0,2004.0,0.0,2051.0,0.0,1022.0,2016.0,0.0,2051.0,0.0
45500.0,2,2,1,38,1,0,0,0,0,0,59195.0,37953.0,34689.0,35700.0,36252.0,37008.0,2195.0,1881.0,1892.0,1444.0,1490.0,1344.0
78000.0,2,2,1,27,1,0,-1,-1,-2,-2,50620.0,15000.0,100.0,0.0,0.0,0.0,1000.0,100.0,0.0,0.0,0.0,0.0
104000.0,1,2,1,55,-1,-2,-1,0,0,0,-64.0,-64.0,140184.0,141992.0,143277.0,146438.0,0.0,140248.0,6600.0,5122.0,5464.0,5372.0
136500.0,1,1,2,48,-1,-2,-2,-2,-2,-2,0.0,570.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0
32500.0,1,2,2,26,1,0,0,0,0,0,47052.0,47874.0,40933.0,16603.0,16932.0,17287.0,1728.0,2856.0,1276.0,605.0,627.0,633.0
13000.0,1,1,1,33,1,0,0,0,0,0,20276.0,20134.0,20298.0,19269.0,19254.0,19484.0,1326.0,1326.0,1287.0,662.0,903.0,500.0
169000.0,1,1,1,30,0,0,-1,-1,-1,-1,27378.0,17082.0,13333.0,99.0,99.0,172104.0,10018.0,13333.0,99.0,99.0,172104.0,30013.0
136500.0,1,1,2,29,-1,-2,-2,-2,-2,-2,0.0,0.0,1865.0,-3.0,-3.0,3677.0,0.0,1865.0,0.0,0.0,3680.0,0.0
260000.0,1,1,2,41,0,-1,-1,-1,0,-1,11461.0,5864.0,5300.0,6534.0,5222.0,500.0,5877.0,5300.0,6534.0,0.0,500.0,360.0
104000.0,2,3,1,48,1,0,2,0,0,0,153390.0,158421.0,152835.0,152638.0,142454.0,128895.0,15102.0,0.0,6000.0,5300.0,4784.0,4500.0
292500.0,2,2,1,38,1,0,0,0,0,0,87836.0,92361.0,96013.0,34079.0,35629.0,59829.0,6000.0,6000.0,10000.0,15000.0,35000.0,115000.0
19500.0,2,3,2,23,1,0,-1,-1,-1,0,18292.0,18450.0,390.0,390.0,780.0,780.0,1000.0,390.0,390.0,780.0,0.0,0.0
32500.0,2,2,2,46,2,3,2,0,0,0,52308.0,51194.0,50101.0,49527.0,10147.0,9965.0,0.0,0.0,1200.0,400.0,400.0,400.0
39000.0,1,3,2,24,0,0,0,0,0,0,15527.0,16882.0,18190.0,27465.0,27643.0,27816.0,2000.0,2000.0,10000.0,991.0,1010.0,989.0
13000.0,1,3,1,57,0,-1,-1,-1,0,0,390.0,390.0,390.0,21515.0,2942.0,0.0,390.0,390.0,10728.0,59.0,0.0,0.0
221000.0,2,1,2,36,1,0,0,-1,0,0,91938.0,85927.0,71707.0,92695.0,86244.0,71538.0,3911.0,5104.0,92695.0,3114.0,2613.0,2366.0
19500.0,1,1,2,28,1,0,0,0,0,0,29234.0,29383.0,29851.0,29978.0,29378.0,29230.0,2000.0,2000.0,2000.0,1200.0,1500.0,3000.0
13000.0,2,3,1,43,1,0,0,0,0,0,9540.0,11788.0,14137.0,16283.0,17108.0,18005.0,2422.0,2560.0,2426.0,1038.0,1116.0,1332.0
130000.0,2,3,1,38,1,0,0,-1,-1,2,60473.0,151786.0,109495.0,13785.0,22173.0,10482.0,101796.0,29894.0,13943.0,21865.0,0.0,26218.0
19500.0,2,2,1,27,1,0,2,0,0,0,27347.0,31402.0,30047.0,30869.0,29403.0,29831.0,5500.0,0.0,3000.0,998.0,3000.0,3000.0
195000.0,2,1,1,36,1,0,0,0,0,0,272899.0,254078.0,252427.0,254160.0,250645.0,245851.0,9251.0,10505.0,9157.0,9319.0,9600.0,8500.0
65000.0,1,2,2,40,1,0,0,0,0,0,95600.0,87442.0,60737.0,66077.0,68990.0,70724.0,15037.0,5003.0,8058.0,8000.0,3000.0,5000.0
13000.0,2,1,2,25,2,2,2,2,2,3,8483.0,10186.0,10871.0,10402.0,12077.0,11594.0,2000.0,1000.0,0.0,2000.0,0.0,0.0
143000.0,1,1,1,33,-1,-1,-1,-2,-2,-2,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0
26000.0,2,2,1,51,1,0,0,0,0,0,144397.0,147924.0,26974.0,22710.0,37977.0,39347.0,3988.0,2014.0,799.0,32001.0,2000.0,1000.0
84500.0,1,2,2,26,3,2,2,0,0,0,137204.0,139189.0,133521.0,133182.0,103161.0,103031.0,7000.0,0.0,5133.0,5000.0,5000.0,5000.0
130000.0,1,2,1,39,-1,-2,-2,-2,-2,-2,15109.0,3139.0,12840.0,3950.0,7688.0,2241.0,3155.0,12848.0,3950.0,7690.0,2241.0,2795.0
182000.0,2,1,2,31,-1,-2,-2,-2,-2,-2,1558.0,0.0,940.0,0.0,699.0,0.0,0.0,940.0,0.0,699.0,0.0,399.0
39000.0,2,2,2,51,1,0,0,0,0,0,38788.0,18251.0,19289.0,19033.0,20793.0,23530.0,2065.0,2000.0,2000.0,2000.0,3000.0,3000.0
32500.0,1,3,1,38,1,0,0,0,0,0,10825.0,11377.0,10760.0,10973.0,10693.0,9888.0,1500.0,1155.0,368.0,372.0,356.0,500.0
71500.0,1,5,1,36,1,0,0,0,0,0,58949.0,60131.0,61329.0,62402.0,63112.0,64325.0,3000.0,3000.0,3000.0,2500.0,3000.0,2500.0
45500.0,2,3,2,24,1,0,0,0,0,0,69039.0,68609.0,69217.0,69327.0,68582.0,68677.0,3000.0,4000.0,3200.0,3000.0,3000.0,3000.0
65000.0,2,3,1,55,-1,-2,-2,-2,-2,-2,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0
130000.0,2,2,1,52,1,0,0,0,0,0,290122.0,274868.0,280828.0,286702.0,293038.0,299317.0,7100.0,7500.0,7500.0,8000.0,8000.0,4500.0
32500.0,2,1,2,25,0,-1,-1,-1,-1,-1,574.0,801.0,686.0,527.0,312.0,442.0,801.0,686.0,527.0,312.0,442.0,8016.0
97500.0,2,2,1,31,1,0,0,0,0,0,104014.0,108229.0,109374.0,111279.0,125353.0,126913.0,5500.0,4005.0,3241.0,15500.0,4000.0,3568.0
52000.0,2,2,1,37,1,-1,0,0,0,0,5744.0,33115.0,34131.0,34809.0,35539.0,36271.0,33115.0,1568.0,1246.0,1291.0,1324.0,728.0
32500.0,1,2,2,30,3,2,2,2,2,-2,200.0,200.0,200.0,200.0,-200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
39000.0,2,2,1,37,1,0,0,0,0,0,59462.0,60866.0,54007.0,52089.0,29397.0,29110.0,3000.0,2570.0,2202.0,1200.0,1100.0,1100.0
247000.0,2,1,2,31,1,0,0,0,0,0,331697.0,332339.0,322995.0,314161.0,327945.0,289814.0,15000.0,15000.0,20019.0,20000.0,9934.0,9330.0
91000.0,2,2,1,26,1,0,0,0,0,0,128720.0,129996.0,132004.0,127275.0,48724.0,48875.0,6450.0,7000.0,5000.0,2000.0,2000.0,2000.0
39000.0,2,2,2,22,1,0,-1,-1,0,0,11718.0,4878.0,18347.0,15707.0,18976.0,6355.0,1000.0,37325.0,20800.0,3500.0,1232.0,113.0
52000.0,2,2,1,35,2,2,2,2,0,0,78959.0,76699.0,81477.0,79035.0,28503.0,29711.0,0.0,6800.0,0.0,1000.0,2000.0,1500.0
156000.0,2,1,1,33,0,-1,-2,-2,-2,-2,2193.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,0.0,880.0
91000.0,2,1,2,26,1,0,-2,-2,-2,-2,21688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104000.0,1,2,1,52,0,-1,2,-1,2,-1,390.0,780.0,390.0,1080.0,540.0,390.0,780.0,0.0,1080.0,0.0,390.0,390.0
13000.0,2,1,2,28,3,0,-1,0,0,0,18540.0,19726.0,8564.0,19775.0,19878.0,19898.0,2000.0,8568.0,19000.0,800.0,1000.0,20000.0
123500.0,1,1,1,54,1,0,0,0,0,0,205824.0,201269.0,197129.0,192803.0,161324.0,156576.0,7154.0,7385.0,7520.0,5593.0,6000.0,5516.0
19500.0,1,2,2,25,-1,-2,-2,-2,-2,-2,836.0,836.0,390.0,390.0,390.0,0.0,836.0,390.0,390.0,390.0,0.0,780.0
201500.0,2,1,2,28,1,0,0,0,-1,-1,36513.0,37628.0,39579.0,40879.0,85.0,4381.0,2500.0,3000.0,1500.0,85.0,4381.0,11100.0
97500.0,2,1,2,36,1,0,0,0,0,0,43544.0,47751.0,49096.0,49848.0,52007.0,54161.0,5000.0,5000.0,3000.0,3000.0,3000.0,3500.0
123500.0,1,1,2,25,1,0,2,0,0,0,3173.0,5270.0,5040.0,6050.0,6447.0,7339.0,2323.0,0.0,1103.0,500.0,1000.0,400.0
182000.0,2,3,2,46,-1,-2,-2,-2,-2,-2,1401.0,5201.0,3615.0,1963.0,2086.0,1297.0,5201.0,3615.0,1963.0,2086.0,1297.0,1154.0
97500.0,1,2,2,26,1,0,0,0,0,0,144614.0,146446.0,122634.0,74711.0,76532.0,76452.0,6700.0,3764.0,2700.0,3000.0,3000.0,2800.0
58500.0,2,2,1,34,-1,-2,-2,-2,-2,-2,1905.0,1924.0,11855.0,665.0,0.0,665.0,1924.0,11855.0,10655.0,0.0,665.0,0.0
39000.0,2,2,1,46,1,0,0,0,0,0,60987.0,60832.0,50469.0,40564.0,40601.0,40467.0,2145.0,1612.0,1404.0,1442.0,1445.0,1389.0
136500.0,2,1,1,34,0,-1,-1,-1,-1,-1,326.0,983.0,1297.0,326.0,326.0,326.0,983.0,1297.0,326.0,326.0,326.0,326.0
97500.0,2,1,2,25,2,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,9240.0,0.0,0.0,0.0,0.0,9240.0,0.0
13000.0,1,2,1,50,2,2,2,2,0,0,18206.0,18217.0,19930.0,780.0,780.0,0.0,1000.0,3000.0,0.0,0.0,0.0,0.0
52000.0,2,2,1,34,1,0,0,0,0,0,71435.0,72886.0,74678.0,74080.0,75251.0,77040.0,2642.0,3000.0,3274.0,3000.0,3000.0,3100.0
188500.0,2,2,2,40,1,0,0,0,0,0,258360.0,263820.0,265115.0,264323.0,221070.0,219295.0,12025.0,10000.0,9883.0,7738.0,7813.0,10000.0
364000.0,1,1,2,40,1,0,0,0,0,0,487816.0,471138.0,454471.0,432132.0,285868.0,291140.0,15933.0,17065.0,14878.0,8505.0,9027.0,8527.0
169000.0,1,1,1,51,2,-2,-2,-2,-2,-2,-200.0,-200.0,-200.0,6682.0,1718.0,1512.0,0.0,0.0,6882.0,1734.0,1512.0,0.0
273000.0,1,2,1,43,1,0,0,0,0,0,44670.0,60376.0,30099.0,66049.0,61043.0,62054.0,30253.0,20016.0,40015.0,30004.0,3000.0,3224.0
78000.0,2,2,2,27,1,0,0,0,0,2,36175.0,37062.0,32916.0,30947.0,22974.0,19539.0,3000.0,2000.0,1500.0,2000.0,0.0,8000.0
117000.0,2,2,2,31,2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162500.0,1,1,2,31,-1,-2,-2,-2,-2,-2,-23.0,3102.0,4438.0,3416.0,-4.0,1404.0,3125.0,4455.0,3417.0,0.0,1408.0,1717.0
123500.0,1,2,1,42,1,0,0,0,0,0,31323.0,28890.0,26793.0,27304.0,25845.0,22796.0,1500.0,1500.0,2000.0,1500.0,898.0,1000.0
13000.0,1,3,2,24,1,0,0,0,0,-1,18661.0,17895.0,19598.0,19701.0,3486.0,199.0,1400.0,2000.0,1000.0,400.0,199.0,0.0
52000.0,1,3,1,55,1,0,0,0,0,0,82567.0,84221.0,80041.0,19000.0,15178.0,14717.0,3121.0,8443.0,1582.0,548.0,531.0,479.0
123500.0,2,1,1,31,0,3,2,-1,-1,-1,8121.0,6523.0,750.0,14724.0,919.0,-3899.0,0.0,0.0,14724.0,0.0,0.0,25000.0
52000.0,2,3,1,40,0,0,0,0,0,0,7111.0,12774.0,16817.0,15274.0,20043.0,13318.0,6500.0,5000.0,4025.0,8000.0,5000.0,2000.0
91000.0,2,2,2,27,1,0,0,0,2,2,120072.0,78166.0,72631.0,65517.0,59275.0,58208.0,2824.0,2508.0,4973.0,2300.0,0.0,3000.0
325000.0,2,2,1,36,-1,-2,-2,-2,-2,-2,-1.0,229.0,504.0,24125.0,19611.0,3100.0,230.0,625.0,24246.0,19709.0,3117.0,62754.0
13000.0,1,3,1,39,1,0,-1,0,0,0,19831.0,1391.0,19037.0,19939.0,15110.0,0.0,1300.0,20398.0,1300.0,694.0,0.0,0.0
227500.0,1,2,2,33,1,0,0,2,0,0,25507.0,26580.0,31802.0,30895.0,27158.0,27927.0,1800.0,6000.0,0.0,1000.0,1000.0,668.0
52000.0,2,3,2,26,2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13000.0,1,3,2,45,1,0,0,0,0,0,5250.0,7151.0,9024.0,10865.0,12677.0,14309.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
13000.0,1,2,1,47,1,0,0,2,2,2,10628.0,11650.0,14252.0,13678.0,15041.0,14751.0,1200.0,2800.0,0.0,1500.0,0.0,1000.0
13000.0,1,3,2,43,1,0,0,0,0,0,19107.0,20120.0,19445.0,19831.0,19473.0,20009.0,1330.0,1274.0,660.0,752.0,906.0,650.0
32500.0,2,2,1,23,1,0,0,0,-1,0,50643.0,50199.0,23986.0,-17250.0,20129.0,20502.0,2741.0,2079.0,2177.0,41608.0,713.0,837.0
